prev_timestamp,timestamp,gap_minutes,prev_weekday,prev_time,curr_weekday,curr_time,gap_minutes_int,pattern_key,pattern_count,gap_type
2021-03-03 23:10:00,2021-03-03 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-03-03 23:55:00,2021-03-04 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-03-04 23:10:00,2021-03-04 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-03-04 23:55:00,2021-03-05 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-03-05 23:10:00,2021-03-08 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-03-08 23:10:00,2021-03-08 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-03-08 23:55:00,2021-03-09 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-03-09 23:10:00,2021-03-09 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-03-09 23:55:00,2021-03-10 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-03-10 23:10:00,2021-03-10 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-03-10 23:55:00,2021-03-11 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-03-11 23:10:00,2021-03-11 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-03-11 23:55:00,2021-03-12 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-03-12 23:10:00,2021-03-15 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-03-15 23:10:00,2021-03-15 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-03-15 23:55:00,2021-03-16 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-03-16 23:10:00,2021-03-16 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-03-16 23:55:00,2021-03-17 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-03-17 23:10:00,2021-03-17 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-03-17 23:55:00,2021-03-18 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-03-18 23:10:00,2021-03-18 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-03-18 23:55:00,2021-03-19 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-03-19 23:10:00,2021-03-22 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-03-22 23:10:00,2021-03-22 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-03-22 23:55:00,2021-03-23 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-03-23 23:10:00,2021-03-23 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-03-23 23:55:00,2021-03-24 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-03-24 23:10:00,2021-03-24 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-03-24 23:55:00,2021-03-25 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-03-25 23:10:00,2021-03-25 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-03-25 23:55:00,2021-03-26 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-03-26 23:10:00,2021-03-29 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-03-29 23:10:00,2021-03-29 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-03-29 23:55:00,2021-03-30 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-03-30 23:10:00,2021-03-30 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-03-30 23:55:00,2021-03-31 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-03-31 23:10:00,2021-03-31 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-03-31 23:55:00,2021-04-01 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-04-01 23:10:00,2021-04-01 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-04-01 23:55:00,2021-04-02 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-04-02 16:15:00,2021-04-05 01:00:00,3405.0,Friday,16:15,Monday,01:00,3405,Friday|16:15|Monday|01:00|3405,1,exceptional_closure_or_missing
2021-04-05 23:10:00,2021-04-05 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-04-05 23:55:00,2021-04-06 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-04-06 23:10:00,2021-04-06 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-04-06 23:55:00,2021-04-07 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-04-07 23:10:00,2021-04-07 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-04-07 23:55:00,2021-04-08 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-04-08 23:10:00,2021-04-08 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-04-08 23:55:00,2021-04-09 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-04-09 23:10:00,2021-04-12 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-04-12 23:10:00,2021-04-12 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-04-12 23:55:00,2021-04-13 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-04-13 23:10:00,2021-04-13 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-04-13 23:55:00,2021-04-14 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-04-14 23:10:00,2021-04-14 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-04-14 23:55:00,2021-04-15 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-04-15 23:10:00,2021-04-15 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-04-15 23:55:00,2021-04-16 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-04-16 23:10:00,2021-04-19 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-04-19 23:10:00,2021-04-19 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-04-19 23:55:00,2021-04-20 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-04-20 23:10:00,2021-04-20 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-04-20 23:55:00,2021-04-21 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-04-21 23:10:00,2021-04-21 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-04-21 23:55:00,2021-04-22 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-04-22 23:10:00,2021-04-22 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-04-22 23:55:00,2021-04-23 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-04-23 23:10:00,2021-04-26 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-04-26 23:10:00,2021-04-26 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-04-26 23:55:00,2021-04-27 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-04-27 23:10:00,2021-04-27 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-04-27 23:55:00,2021-04-28 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-04-28 23:10:00,2021-04-28 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-04-28 23:55:00,2021-04-29 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-04-29 23:10:00,2021-04-29 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-04-29 23:55:00,2021-04-30 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-04-30 23:10:00,2021-05-03 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-05-03 23:10:00,2021-05-03 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-05-03 23:55:00,2021-05-04 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-05-04 23:10:00,2021-05-04 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-05-04 23:55:00,2021-05-05 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-05-05 23:10:00,2021-05-05 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-05-05 23:55:00,2021-05-06 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-05-06 23:10:00,2021-05-06 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-05-06 23:55:00,2021-05-07 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-05-07 23:10:00,2021-05-10 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-05-10 23:10:00,2021-05-10 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-05-10 23:55:00,2021-05-11 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-05-11 23:10:00,2021-05-11 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-05-11 23:55:00,2021-05-12 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-05-12 23:10:00,2021-05-12 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-05-12 23:55:00,2021-05-13 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-05-13 23:10:00,2021-05-13 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-05-13 23:55:00,2021-05-14 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-05-14 23:10:00,2021-05-17 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-05-17 23:10:00,2021-05-17 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-05-17 23:55:00,2021-05-18 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-05-18 23:10:00,2021-05-18 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-05-18 23:55:00,2021-05-19 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-05-19 23:10:00,2021-05-19 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-05-19 23:55:00,2021-05-20 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-05-20 23:10:00,2021-05-20 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-05-20 23:55:00,2021-05-21 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-05-21 23:10:00,2021-05-24 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-05-24 23:10:00,2021-05-24 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-05-24 23:55:00,2021-05-25 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-05-25 23:10:00,2021-05-25 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-05-25 23:55:00,2021-05-26 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-05-26 23:10:00,2021-05-26 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-05-26 23:55:00,2021-05-27 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-05-27 23:10:00,2021-05-27 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-05-27 23:55:00,2021-05-28 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-05-28 23:10:00,2021-05-31 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-05-31 19:55:00,2021-06-01 01:00:00,305.0,Monday,19:55,Tuesday,01:00,305,Monday|19:55|Tuesday|01:00|305,16,recurring_market_closure
2021-06-01 23:10:00,2021-06-01 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-06-01 23:55:00,2021-06-02 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-06-02 23:10:00,2021-06-02 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-06-02 23:55:00,2021-06-03 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-06-03 23:10:00,2021-06-03 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-06-03 23:55:00,2021-06-04 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-06-04 23:10:00,2021-06-07 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-06-07 23:10:00,2021-06-07 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-06-07 23:55:00,2021-06-08 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-06-08 23:10:00,2021-06-08 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-06-08 23:55:00,2021-06-09 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-06-09 23:10:00,2021-06-09 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-06-09 23:55:00,2021-06-10 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-06-10 23:10:00,2021-06-10 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-06-10 23:55:00,2021-06-11 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-06-11 23:10:00,2021-06-14 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-06-14 23:10:00,2021-06-14 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-06-14 23:55:00,2021-06-15 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-06-15 23:10:00,2021-06-15 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-06-15 23:55:00,2021-06-16 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-06-16 23:10:00,2021-06-16 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-06-16 23:55:00,2021-06-17 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-06-17 23:10:00,2021-06-17 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-06-17 23:55:00,2021-06-18 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-06-18 23:10:00,2021-06-21 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-06-21 23:10:00,2021-06-21 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-06-21 23:55:00,2021-06-22 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-06-22 23:10:00,2021-06-22 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-06-22 23:55:00,2021-06-23 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-06-23 23:10:00,2021-06-23 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-06-23 23:55:00,2021-06-24 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-06-24 23:10:00,2021-06-24 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-06-24 23:55:00,2021-06-25 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-06-25 23:10:00,2021-06-28 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-06-28 23:10:00,2021-06-28 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-06-28 23:55:00,2021-06-29 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-06-29 23:10:00,2021-06-29 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-06-29 23:55:00,2021-06-30 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-06-30 23:10:00,2021-06-30 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-06-30 23:55:00,2021-07-01 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-07-01 23:10:00,2021-07-01 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-07-01 23:55:00,2021-07-02 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-07-02 23:10:00,2021-07-05 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-07-05 19:55:00,2021-07-06 01:00:00,305.0,Monday,19:55,Tuesday,01:00,305,Monday|19:55|Tuesday|01:00|305,16,recurring_market_closure
2021-07-06 23:10:00,2021-07-06 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-07-06 23:55:00,2021-07-07 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-07-07 23:10:00,2021-07-07 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
2021-07-07 23:55:00,2021-07-08 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2021-07-08 23:10:00,2021-07-08 23:30:00,20.0,Thursday,23:10,Thursday,23:30,20,Thursday|23:10|Thursday|23:30|20,190,recurring_market_closure
2021-07-08 23:55:00,2021-07-09 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2021-07-09 23:10:00,2021-07-12 01:00:00,2990.0,Friday,23:10,Monday,01:00,2990,Friday|23:10|Monday|01:00|2990,181,recurring_market_closure
2021-07-12 23:10:00,2021-07-12 23:30:00,20.0,Monday,23:10,Monday,23:30,20,Monday|23:10|Monday|23:30|20,179,recurring_market_closure
2021-07-12 23:55:00,2021-07-13 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2021-07-13 23:10:00,2021-07-13 23:30:00,20.0,Tuesday,23:10,Tuesday,23:30,20,Tuesday|23:10|Tuesday|23:30|20,193,recurring_market_closure
2021-07-13 23:55:00,2021-07-14 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2021-07-14 23:10:00,2021-07-14 23:30:00,20.0,Wednesday,23:10,Wednesday,23:30,20,Wednesday|23:10|Wednesday|23:30|20,191,recurring_market_closure
